,ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites,year
9043,12991,Katte ni Kaizou Specials,かってに改蔵,Unknown,3 specials released with the BD/DVDs.,Special,3.0,Finished Airing,"May 25, 2011","Oct 26, 2011",Unknown,Unknown,Shaft,Manga,"Comedy, Sci-Fi","Parody, School",young boy,7.0,R+ - Mild Nudity,6.301,672.0,74842.0,9052,2915,1,2011.0
2306,10083,Shiki Specials,屍鬼,Shiki Specials,"As the epidemic terrorizes the quiet secluded village of Sotoba, three women have found themselves amidst the escalating crisis. Nao Yasumori is tormented by visions of the deceased; Kanami Yano must keep a secret at risk of losing a loved one; and Motoko Maeda goes through insurmountable grief as the mysterious illness spreads throughout her family. 

With rising tensions testing the limits of family relationships, even the smallest of mistakes can easily sever the ties that bind .

[Written by MAL Rewrite]
",Special,2.0,Finished Airing,"May 25, 2011","Jun 22, 2011",Aniplex,Funimation,Daume,Light novel,"Horror, Mystery, Supernatural, Suspense","Psychological, Vampire",Unknown,23.0,R - 17+ (violence & profanity),7.771,38052.0,9532.0,2307,66972,80,2011.0
2270,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,わりとヒマな戦隊長の一日,Unknown,"On her day off, Tessa wakes up in her commander chair. After regaining her composure, she notices that her favorite stuffed animal is missing and thus tries to remember what actually transpired the night before. To do so, she will spend time with all the main characters of the Danaan crew, and eventually recalls the events of the previous night.

[Written by MAL Rewrite]",Special,1.0,Finished Airing,"May 26, 2006",Not Available,"Kadokawa Shoten, Happinet Pictures","Funimation, Kadokawa Pictures USA",Kyoto Animation,Manga,Comedy,Unknown,Unknown,30.0,PG-13 - Teens 13 or older,7.661,39878.0,11922.0,2271,68989,93,2006.0
6975,6999,Tennis no Ouji-sama: Another Story - Kako to Mirai no Message Specials,テニスの王子様 OVA ANOTHER STORY ～過去と未来のメッセージ,Prince of Tennis Another Story - Messages From Past and Future OVA Bonus,"Aru Hi no Oshitari
Hyoutei Academy's Yuushi Oshitari is fed up with being the unfunny one in his daily life. He sets out to rectify this by getting himself into an idiotic situation, but his tennis club teammates do not seem to understand what he is doing.

Aru Hi no Oshitari 2
Even though he is supposed to be the humorous one, Kenya Oshitari is concerned that his recent ""manzai"" jokes have not been landing. Luckily for him, his teammate from the Shitenhouji Middle School tennis team, Hikaru Zaizen, has come to save the day by replacing him as the laughing stock in the jokes.

[Written by MAL Rewrite]",Special,2.0,Finished Airing,"May 26, 2009","Sep 25, 2009",M.S.C,Unknown,Unknown,Manga,Comedy,Unknown,Unknown,3.0,PG-13 - Teens 13 or older,7.101,2502.0,34792.0,6982,6076,3,2009.0
18015,34698,No Shiba no Shiba,のしばのしば,No Silver Bullets,Young monsters starting school.,Special,2.0,Finished Airing,"May 26, 2009",Not Available,Unknown,Unknown,Unknown,Original,"Comedy, Supernatural",School,Unknown,4.0,G - All Ages,,,139042.0,18041,170,0,2009.0
19488,51373,Kurokami The Animation: Akane-sensei no Kankokugo Kouza,黒神 The Animation 茜センセイの韓国語講座,Unknown,Short specials included in the Kurokami The Animation Blu-rays and DVDs.,Special,8.0,Finished Airing,"May 26, 2009","Dec 22, 2009",Unknown,Unknown,Sunrise,Manga,Comedy,Unknown,Unknown,5.0,G - All Ages,,,194332.0,19515,73,0,2009.0
8852,16646,Hanamaru Youchien: Panda Neko Taisou,はなまる幼稚園 ぱんだねこ体操,Unknown,BD specials with the Hanamaru Kindergarten main characters dancing to the Panda Neko theme.,Special,8.0,Finished Airing,"May 26, 2010","Aug 25, 2010",Starchild Records,Unknown,Gainax,Manga,Comedy,Music,Kids,1.0,G - All Ages,6.201,1061.0,80162.0,8861,3134,1,2010.0
4525,14117,Blood-C: Special Edition,『BLOOD-C』特別編集ver,Unknown,Two summary episodes of the TV series that are airing prior to Blood-C: The Last Dark.  They will feature secret content that was never aired during the TV series' run.,Special,2.0,Finished Airing,"May 26, 2012","May 30, 2012",Unknown,Unknown,Production I.G,Unknown,"Action, Horror, Supernatural","Gore, School, Vampire",Unknown,25.0,R - 17+ (violence & profanity),6.751,4438.0,50372.0,4530,17926,26,2012.0
14119,48617,Vegeta Super Yasaijin ni Narou-hen,ベジータ スーパーヤサイ人になろう 篇,Unknown,Commercial for Cup Noodle featuring Vegeta.,Special,1.0,Finished Airing,"May 26, 2015",Not Available,Unknown,Unknown,Toei Animation,Unknown,Action,Unknown,Unknown,25.0,G - All Ages,5.281,234.0,118032.0,14140,472,0,2015.0
2123,35382,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,"ユーリ!!! on ICE Yuri Plisetsky GPF in Barcelona EX ""Welcome to The Madness""","Yuri!!! On ICE Yuri Plisetsky GPF in Barcelona EX ""Welcome to The Madness""",A special included with the 6th DVD/BD volume of Yuri!!! on ICE. It focuses on an exhibition routine performed by Yuri Plisetsky.,Special,1.0,Finished Airing,"May 26, 2017",Not Available,Avex Pictures,Funimation,MAPPA,Original,Sports,Music,Unknown,2.0,PG-13 - Teens 13 or older,7.971,32421.0,6042.0,2124,76019,245,2017.0
12033,35301,Chiruran: Nibun no Ichi Special,ちるらん にぶんの壱,Chiruran 1/2,An unaired episode 13 released on the DVD of release of Chiruran: Nibun no Ichi.,Special,1.0,Finished Airing,"May 26, 2017",Not Available,Unknown,Unknown,Unknown,Manga,"Action, Comedy",Historical,Unknown,2.0,G - All Ages,5.521,201.0,110212.0,12046,951,1,2017.0
4424,34733,One Room Special,One Room,Unknown,Unaired episode included with the Blu-ray release. It uses clips of the initial introduction of all three girls respectively but has them in swimsuits instead of their normal attire.,Special,1.0,Finished Airing,"May 26, 2017",Not Available,Unknown,Unknown,Typhoon Graphics,Original,Slice of Life,Unknown,Unknown,4.0,PG-13 - Teens 13 or older,5.491,8893.0,111522.0,4428,18804,16,2017.0
4723,49026,Yuru Camp△ Season 2 Specials,ゆるキャン△ SEASON2,Laid-Back Camp Season 2 Specials,"Mystery Camp
Relaxing in the heart of nature is a constant joy for Nadeshiko Kagamihara, Aoi Inuyama, and their friends. But when the camping experience changes in unexpected ways, one can only be curious about the extraordinary wonders that have yet to be explored.

Tabisuru Shima Rin
Gathered around a campfire, the girls of the Outdoor Activities Club and Ena Saitou all propose various ideas to Rin Shima for her next trip. However, their suggestions are tailored to their personal preferences—not to mention that Rin has plans of her own. 

[Written by MAL Rewrite]
",Special,2.0,Finished Airing,"May 26, 2021","Jul 28, 2021",Unknown,Unknown,C-Station,Manga,"Comedy, Slice of Life",CGDCT,Unknown,5.0,PG-13 - Teens 13 or older,7.411,3172.0,19832.0,4728,16103,52,2021.0
3425,5978,Kannagi: Moshimo Kannagi ga Attara...,かんなぎ,Unknown,"Unaired episode included in DVD Vol.7.

In this episode they attempt to make a movie with some money they found lying on the ground.",Special,1.0,Finished Airing,"May 27, 2009",Not Available,Aniplex,Bandai Entertainment,A-1 Pictures,Manga,"Comedy, Supernatural","School, Visual Arts",young boy,23.0,PG-13 - Teens 13 or older,7.061,17987.0,36402.0,3427,32356,8,2009.0
5872,11099,Tiger & Bunny Pilot,TIGER & BUNNY （タイガー・アンド・バニー）,Tiger & Bunny Pilot,The pilot episode for Tiger & Bunny released on the first DVD & BD volume.,Special,1.0,Finished Airing,"May 27, 2011",Not Available,Unknown,Unknown,Sunrise,Original,"Action, Comedy",Super Power,Unknown,2.0,PG-13 - Teens 13 or older,6.161,3653.0,82132.0,5877,9362,4,2011.0
14587,49311,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune Picture Drama,宇宙戦艦ヤマト2199 星巡る方舟,Unknown,Picture dramas from the DVD/BDs.,Special,3.0,Finished Airing,"May 27, 2015",Not Available,Unknown,Unknown,Xebec,Original,Sci-Fi,Space,Unknown,1.0,PG-13 - Teens 13 or older,,,157802.0,14609,414,1,2015.0
18745,41844,"Au Tabi ni, Atarashii",あうたびに、あたらしい,Unknown,"With every visit, there is a new experience awaiting; Yokohama is a vibrant, lively city with sights and sounds that inspire the soul.

[Written by MAL Rewrite]
",Special,1.0,Finished Airing,"May 27, 2015",Not Available,Unknown,Unknown,Unknown,Original,Slice of Life,Unknown,Unknown,30.0,G - All Ages,,,169192.0,18771,125,0,2015.0
8652,32817,Teekyuu 7 Specials,てーきゅう 7期 ＴＶ未放送オリジナルエピソードアニメ,Teekyu 7 Specials,Unaired specials included in the Blu-ray and DVD release.,Special,2.0,Finished Airing,"May 27, 2016",Not Available,Earth Star Entertainment,Unknown,Millepensee,Manga,"Comedy, Sports",Unknown,young boy,2.0,PG-13 - Teens 13 or older,6.101,1429.0,85652.0,8659,3368,0,2016.0
4149,32740,Girls & Panzer Movie Specials,ガールズ＆パンツァー 劇場版,Unknown,Specials included with the Blu-ray and DVD releases of Girls & Panzer Movie. Arisu War! (愛里寿・ウォー！) takes place after the events of the movie and Akiyama Yukari no Sensha Kouza (秋山優花里の戦車講座) are another two standard Yukari tank corner explanation videos.,Special,3.0,Finished Airing,"May 27, 2016",Not Available,Unknown,Unknown,Actas,Original,Unknown,"Military, School",Unknown,15.0,PG-13 - Teens 13 or older,7.301,9857.0,24422.0,4153,21702,31,2016.0
10547,37026,Koukaku no Pandora: Pandoradio,パンドラジオ,Unknown,Specials bundled with the Blu-ray and DVD volumes featuring Nene and Clarion in a radio show.,Special,6.0,Finished Airing,"May 27, 2016","Oct 28, 2016",Unknown,Unknown,Studio Gokumi,Manga,"Comedy, Sci-Fi",Unknown,Unknown,2.0,PG-13 - Teens 13 or older,5.951,299.0,93092.0,10559,1703,2,2016.0
13478,36888,Chikatetsu ni Noru,地下鉄に乗るっ,Unknown,A group of three high school girls explore Kyoto using the Kyoto City Subway system. ,Special,1.0,Finished Airing,"May 27, 2017",Not Available,Unknown,Unknown,Unknown,Novel,Slice of Life,Unknown,Unknown,12.0,PG - Children,5.601,206.0,107452.0,13496,586,0,2017.0
4746,41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,へやキャン△「サウナとごはんと三輪バイク」,Room Camp Saunas and Grub and Three-Wheeler Bikes,"Upon returning from school one day, Rin Shima encounters an unfamiliar three-wheeled motorcycle parked outside her house. After asking her father about it, she learns that the vehicle is a temporary loaner while her moped undergoes its annual maintenance.  

With arrangements to go camping at Yatsugatake the next day, Rin has no choice but to utilize the three-wheeler. As she embarks on her trip, Rin's traveling experience soon shifts gears, and she discovers a refined driving performance on new unexplored roads.

[Written by MAL Rewrite]",Special,1.0,Finished Airing,"May 27, 2020",Not Available,Unknown,Unknown,C-Station,Manga,Slice of Life,"CGDCT, Iyashikei",Unknown,11.0,PG-13 - Teens 13 or older,7.541,8270.0,15362.0,4751,15911,9,2020.0
5596,4450,Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza,クロノクルセイド アズでもわかるクロノクルセイド講座,Chrono Crusade Azmaria's Lessons,"Azmaria Hendrick gives some background information on characters and the setting, with flashback scenes from the Chrno Crusade series itself.

Released with DVD volumes 2-12.",Special,11.0,Finished Airing,"May 28, 2004","Mar 25, 2005",Unknown,"ADV Films, Funimation",Gonzo,Manga,"Adventure, Comedy, Supernatural","Historical, Mythology",Unknown,3.0,PG-13 - Teens 13 or older,6.511,3574.0,63332.0,5602,10428,10,2004.0
12542,27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,ストラトス・4.1 ~DUTCH ROLL~,Unknown,This short episode comes along with the first episode of the OVA.,Special,1.0,Finished Airing,"May 28, 2004",Not Available,Unknown,Bandai Entertainment,Studio Fantasia,Unknown,"Action, Sci-Fi","Military, Parody",Unknown,5.0,PG-13 - Teens 13 or older,5.761,222.0,101042.0,12556,807,1,2004.0
19270,51156,Chotto Warareru Gag Gaiden,ちょっと笑えるギャグ外伝,Unknown,"""Character Popularity Vote 100"" is being held to commemorate the 15th anniversary of Level-5!

(Source: Level5 Official YouTube channel)",Special,1.0,Finished Airing,"May 28, 2013",Not Available,Unknown,Unknown,Unknown,Original,Comedy,Parody,Unknown,4.0,G - All Ages,,,173932.0,19296,88,0,2013.0
13893,32257,Mahou no Tenshi Creamy Mami no Otogibanashi,魔法の天使クリィミーマミのおとぎ話,Unknown,A brand new picture drama made for the BD Memorial Box set of Creamy Mami. The cast is put into a Cinderella story.,Special,1.0,Finished Airing,"May 28, 2014",Not Available,Unknown,Unknown,Unknown,Manga,Fantasy,Unknown,young girl,3.0,G - All Ages,5.761,115.0,100962.0,13913,511,0,2014.0
6654,28227,White Album 2 Picture Drama,ホワイトアルバム２ ピクチャードラマ「祭りの、ほんのちょっと前」,Unknown,Two picture drama episodes included in the last Blu-ray volume of the TV series.,Special,2.0,Finished Airing,"May 28, 2014",Not Available,Starchild Records,Unknown,Satelight,Visual novel,"Drama, Ecchi",Unknown,Unknown,6.0,R+ - Mild Nudity,5.921,2162.0,94652.0,6660,6838,4,2014.0
3527,24365,Tonari no Seki-kun Specials,となりの関くん,Unknown,"Two unaired episodes included in the DVD Set release of Tonari no Seki-kun series.

#1. Field Trip (Rinkan Gakkou) (first volume)
#2. Snow Playing (Yuki Asobi) (second volume)",Special,2.0,Finished Airing,"May 28, 2014",Not Available,Media Factory,Unknown,Shin-Ei Animation,Manga,Comedy,School,teenager,13.0,G - All Ages,7.451,17398.0,18342.0,3529,30569,10,2014.0
6271,15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,百日の薔薇 仁義なき肉球編,Maiden Rose Specials,Specials included in the OVA of Hyakujitsu no Bara.,Special,2.0,Finished Airing,"May 29, 2009","Oct 23, 2009",Unknown,Unknown,PrimeTime,Manga,"Boys Love, Erotica",Parody,Unknown,5.0,R+ - Mild Nudity,6.651,3873.0,,6277,7907,13,2009.0
5244,19029,Yuyushiki: Nyanyashiki,ゆゆ式 にゃにゃ式,Unknown,Specials bundled with the BD/DVD volumes.,Special,6.0,Finished Airing,"May 29, 2013","Oct 23, 2013",Unknown,Unknown,Kinema Citrus,4-koma manga,Comedy,"CGDCT, Gag Humor",Unknown,2.0,PG-13 - Teens 13 or older,6.281,5526.0,75822.0,5249,12339,2,2013.0
18474,34673,Shin Skyers 5 EX,新スカイヤーズ5 EX,Unknown,"Unreleased episodes of Shin Skyers 5 released to the public nearly five decades later on the HD Remaster DVD-BD Box Set 2. These specials are sometimes noted with 13 episodes, as the first episode of this batch is a colored version of episode 12 from Skyers 5's TV series. No changes were made to the dialogue, story, or animation except for it receiving a color-swap. As such it will not be included in the episode count as Skyers 5's main entry adequately accounts for this episode.",Special,12.0,Finished Airing,"May 29, 2015",Not Available,Unknown,Unknown,Unknown,Unknown,"Action, Sci-Fi",Unknown,Unknown,24.0,G - All Ages,,,149642.0,18500,144,0,2015.0
5205,39591,Persona 5 the Animation Specials,PERSONA5 the Animation Specials,Unknown,"Unaired episodes included in 11th & 12th BD/DVD volume of the Persona 5 the Animation. These volumes contained the two Persona 5 the Animation TV Specials (""Stars and Ours"" & ""Dark Sun..."" respectively) rather than episodes of the regular TV series.

#1: Few days after battle against Akechi. Ren, who was helping out with the cafe, saw a cross word puzzle magazine on the table and saw Akechi's handwriting besides a solved crossword ""Seigi no Akashi (Sign of Justice)."" In order to investigate the meaning, he walks around the street under the cold winter snow while thinking back at the memory with Akechi. The meaning that revealed and Akechi's feeling is...

#2: Valentine's Day Omnibus Story featuring Ren Amamiya.",Special,2.0,Finished Airing,"May 29, 2019","Jun 26, 2019",Unknown,Unknown,CloverWorks,Game,"Comedy, Slice of Life",Unknown,Unknown,23.0,R - 17+ (violence & profanity),6.911,4568.0,42722.0,5210,12601,14,2019.0
11600,4991,Wakakusa Monogatari,若草物語,Little Women,"This is a TV special based on the novel, Little Women, by Louisa May Alcott.  It covers a year in the lives of four sisters, Meg, Jo, Beth, and Amy as their father is away fighting in the American Civil War.",Special,1.0,Finished Airing,"May 3, 1980",Not Available,Harmony Gold,Unknown,Toei Animation,Novel,Slice of Life,Historical,Unknown,68.0,G - All Ages,6.081,387.0,86402.0,11612,1120,0,1980.0
5090,704,Kanon Kazahana,カノン 風花,Unknown,"The spring has come since Yuuichi reunited with Ayu, and lives of all major characters are back on track. When Mishio visits Makoto's birthplace, however, a miracle happens before her eyes.  

(Source: ANN)
",Special,1.0,Finished Airing,"May 3, 2003",Not Available,Unknown,Unknown,Toei Animation,Visual novel,"Drama, Romance, Slice of Life, Supernatural",Unknown,Unknown,20.0,G - All Ages,6.701,5942.0,52942.0,5095,13277,3,2003.0
16250,16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,おじゃる丸 満月ロード危機一髪 ～タマにはマロも大冒険～,Unknown,A special of the Ojarumaru series. ,Special,1.0,Finished Airing,"May 3, 2007",Not Available,Unknown,Unknown,Gallop,Unknown,"Adventure, Comedy, Fantasy, Slice of Life",Unknown,Kids,50.0,G - All Ages,,,140082.0,16276,279,0,2007.0
4087,9888,Shinryaku! Ika Musume Specials,侵略!イカ娘 ミニイカ娘の番外編,The Squid Girl Specials,"""Mini Ika-Musume"" side-story episodes.",Special,2.0,Finished Airing,"May 3, 2011","May 27, 2011",Unknown,Sentai Filmworks,Diomedéa,Manga,Comedy,Unknown,Unknown,4.0,G - All Ages,7.271,11796.0,26332.0,4091,22531,13,2011.0
7368,10775,SKET Dance: Tettei Bunseki Special,スケットダンス 徹底分析スペシャル,Unknown,"Special aired a couple of days before episode 5. It's a mix of explanations, recaps, and a seiyuu interview. ",Special,1.0,Finished Airing,"May 3, 2011",Not Available,Unknown,Unknown,Tatsunoko Production,Unknown,Unknown,School,young boy,24.0,PG-13 - Teens 13 or older,6.961,1455.0,40732.0,7374,5285,5,2011.0
17040,36671,Hayashi-fusai,ハヤシフサイ,Hayashi-fusai,A video created for Ryou Inoue's friends who got married. He showed it during their wedding reception and uploaded it to YouTube two days later.,Special,1.0,Finished Airing,"May 3, 2013",Not Available,Unknown,Unknown,Unknown,Original,Unknown,Music,Unknown,3.0,G - All Ages,,,182942.0,17064,227,0,2013.0
12619,8953,Nine,ナイン,Unknown,"Just before entering Seishuu High School, track star Katsuya Niimi and judo champion Susumu Karasawa see a girl crying as the school loses a baseball game. The boys decide to join the team and improve it in order to make her smile. The girl turns out to be Yuri Nakao, daughter of the baseball coach, and they learn the baseball team will be shut down if it doesn't start winning. The series follows the three, as well as pitcher Eiji Kurahashi, as Niimi and Karasawa learn about baseball and what it means to be one of nine players on a team, as they work together through high school make it to Koushien.

(Source: Wikipedia)",Special,1.0,Finished Airing,"May 4, 1983",Not Available,Fuji TV,Unknown,Group TAC,Manga,"Action, Sports","School, Team Sports",young boy,71.0,PG-13 - Teens 13 or older,6.041,166.0,88672.0,12633,787,3,1983.0
15175,31033,Nintama Rantarou: Dokutake Onsen no Dan,忍たま乱太郎 ドクタケ温泉の段,Unknown,"The Lord of Maitake Castle asks the Ninjutsu Academy Headmaster to accompany him when he sneaks out incognito to visit a dango shop, and Rantarou, Kirimaru and Shinbei tag along for the trip as well. However, it turns out that the shop is actually a Dokutake Castle trap, and they're not the only ones who have been caught.",Special,1.0,Finished Airing,"May 4, 2007",Not Available,NHK,Unknown,Ajia-Do,Unknown,Comedy,Unknown,Unknown,48.0,G - All Ages,,,138882.0,15198,359,0,2007.0
12229,17403,Kaitou Lupin: 813 no Nazo,怪盗ルパン 813の謎,Unknown,"Based on the novel ""813"" by Maurice Leblanc.",Special,1.0,Finished Airing,"May 5, 1979",Not Available,Fuji TV,Unknown,Tatsunoko Production,Unknown,Mystery,Unknown,Unknown,80.0,PG-13 - Teens 13 or older,6.221,132.0,79232.0,12242,899,1,1979.0
12112,10755,Lupin tai Holmes,ルパン対ホームズ,Unknown,"Based on a story by Maurice Leblanc. 

",Special,1.0,Finished Airing,"May 5, 1981",Not Available,Unknown,Unknown,Toei Animation,Unknown,Mystery,Unknown,Unknown,65.0,None,5.831,174.0,98142.0,12125,932,1,1981.0
11851,5933,Shiroi Kiba White Fang Monogatari,白い牙ホワイトファング物語,Unknown,"White Fang is born on the planes of Alaska to a wolf father and a half-wolf, half-dog mother. One day he and his mother run into an Alaskan inuit boy Mit-sah, who has long dreamed of a dog of his own, and by a marvellous twist of fate, the wolves are taken in by him and his father. But life in Alaska is harsh for humans and wolves alike, and as winter comes, hardships lie in waiting for White Fang and Mit-sah. Facing the extreme coldness of their habitat and that of humans' greedy hearts, the two journey towards what they hope to be a happier environment.

(Source: ANN)",Special,1.0,Finished Airing,"May 5, 1982",Not Available,TBS,Unknown,Sunrise,Novel,"Adventure, Drama",Historical,Unknown,73.0,G - All Ages,6.351,301.0,72262.0,11864,1022,0,1982.0
16575,23537,Two Down Full Base,二死満塁[ツーダンフルベース],Unknown,"Based on the children's book by Sunada Hiroshi.

Musuke ""Shorty"" Sato is a shortstop for the local junior baseball team, the Eggs, who is asked by his mother to look after some money for her. He foolishly lends it to Tower and Dump, the school bad-boys, and must enlist the help of the pitcher's pretty little sister.

(Source: The Anime Encyclopedia)",Special,1.0,Finished Airing,"May 5, 1982",Not Available,"Fuji TV, Toho",Unknown,Group TAC,Novel,Sports,Team Sports,Kids,85.0,PG - Children,,,157582.0,16600,256,0,1982.0
12419,8214,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",鉄仮面を追えダルタニャン物語より,Unknown,Based on The Three Musketeers by Alexandre Dumas.,Special,1.0,Finished Airing,"May 5, 1987",Not Available,Gakken,Unknown,Gallop,Novel,Action,Historical,Unknown,25.0,G - All Ages,5.961,280.0,92542.0,12433,842,0,1987.0
17095,35528,Tteodori Kkachi,떠돌이 까치,Unknown,"Kkachi is a young boy who lost his mother at the age of 6 and lives with his father who has the habit of crossing Korea with his caravan but they suddenly move to Seoul where he joins baseball team at his college and his father marries a new wife. His father wants to force him to forget about losing his mother and has to learn to live with her father's new wife and daughter of hers, Annie, a young handicapped girl who moves in a wheelchair. It took him a while to finally accept his stepmother and his new sister. During this period, he is fully participating in baseball quickly becoming the star player on his team and got to know Julie, with whom he gets along...

(Source: AniDB)",Special,1.0,Finished Airing,"May 5, 1987",Not Available,Unknown,Unknown,Unknown,Original,"Drama, Sports",Team Sports,Unknown,85.0,G - All Ages,,,157272.0,17120,224,0,1987.0
17253,18323,Jangdokdae,장독대,Unknown,A 1991 Korean Historical movie.,Special,1.0,Finished Airing,"May 5, 1991",Not Available,Unknown,Unknown,Unknown,Unknown,Drama,Historical,Unknown,81.0,None,,,187262.0,17277,215,0,1991.0
1603,743,Umi ga Kikoeru,海がきこえる,The Ocean Waves,"In the city of Kouchi, high school student Taku Morisaki is going about his work when his friend Yutaka Matsuno calls and asks him to get to their school as soon as possible. Taku arrives, and Matsuno introduces him to Rikako Muto, a beautiful girl from Tokyo who recently transferred to their school. Although Rikako is academically and athletically gifted, her generally unpleasant attitude leaves her with virtually no friends outside of Matsuno and another girl from her class.

After a chance encounter during their class trip, Taku suddenly finds himself more involved in Rikako's personal life, much to Matsuno's dismay. Struggling to balance his friendship with Matsuno and his own budding infatuation for Rikako, Taku must come to terms with his feelings and understand how a girl with a troubled past is having such a massive effect on his life.

[Written by MAL Rewrite]",Special,1.0,Finished Airing,"May 5, 1993",Not Available,J.C.Staff,GKIDS,Studio Ghibli,Novel,"Drama, Romance, Slice of Life",School,Unknown,72.0,PG-13 - Teens 13 or older,6.551,65223.0,60862.0,1604,116436,448,1993.0
13139,25749,Yatterman Specials,ヤッターマン,Unknown,"Two extended specials.
The first one parodies Monta Mino, a famous real life Japanese entertainer. The second one parodies the US television show ""24"".
",Special,2.0,Finished Airing,"May 5, 2008","Nov 24, 2008",Unknown,Unknown,Tatsunoko Production,Unknown,"Adventure, Comedy",Parody,Unknown,49.0,G - All Ages,5.981,181.0,91582.0,13154,660,0,2008.0
3265,21635,GJ-bu@,GJ部@,Unknown,"During the school's spring break, Kyouya ""Kyoro"" Shinomiya has once again been kidnapped. Upon release, he finds himself in the GJ Club room, together with his captors, the cute GJ club members. At first glance, Kyoro does not see anything out of the ordinary in the club room, but as he gazes out of the window, he realizes that they are no longer in Japan but in New York!

[Written by MAL Rewrite]",Special,1.0,Finished Airing,"May 6, 2014",Not Available,Unknown,Unknown,Doga Kobo,Light novel,"Comedy, Slice of Life",School,Unknown,46.0,PG-13 - Teens 13 or older,7.231,18960.0,28272.0,3267,35693,24,2014.0
4773,5244,Aria the Natural: Sono Futatabi Deaeru Kiseki ni...,ARIA The NATURAL「その 再び出逢える奇跡 に…」,Unknown,"Short episode entitled ""A Miracle Of Us Being Able To Meet Again"", which can be also considered as ""Aria the Natural"" episode 0.",Special,1.0,Finished Airing,"May 7, 2006",Not Available,"Production I.G, TV Tokyo, Shochiku, Mag Garden",Nozomi Entertainment,Hal Film Maker,Unknown,"Fantasy, Sci-Fi, Slice of Life",Iyashikei,young boy,5.0,G - All Ages,7.341,6948.0,22742.0,4778,15637,29,2006.0
4561,6591,Rurouni Kenshin DVD-BOX Special Ending,るろうに剣心,Samurai X DVD-BOX Special Ending,The last scene of the 10 Years Special DVD BOX released in Japan in 2007. Follows the manga's ending.,Special,1.0,Finished Airing,"May 7, 2007",Not Available,"Aniplex, SME Visual Works, Fuji TV",Unknown,Studio Deen,Manga,Romance,Historical,Unknown,2.0,G - All Ages,7.701,7052.0,11032.0,4566,17526,56,2007.0
17024,38800,Race Eizou-hen,レース映像篇,Unknown,Advertisements for JRA-VAN's racehorse software.,Special,2.0,Finished Airing,"May 7, 2014","Jun 20, 2015",Unknown,Unknown,Unknown,Original,Unknown,"Music, Racing",Unknown,30.0,G - All Ages,5.381,103.0,115142.0,17049,228,0,2014.0
3300,45604,Jaku-Chara Tomozaki-kun Specials,弱キャラ友崎くん,Bottom-Tier Character Tomozaki Specials,Included with the third and fourth volumes of the Blu-ray/DVD volumes.,Special,2.0,Finished Airing,"May 7, 2021","Jun 2, 2021",Unknown,Funimation,Project No.9,Light novel,"Drama, Romance",School,Unknown,13.0,PG-13 - Teens 13 or older,6.661,17824.0,55222.0,3302,35196,74,2021.0
9244,39738,Mushishi Recap,蟲師 ダイジェスト,Unknown,Recap of the first 20 episodes of Mushishi.,Special,1.0,Finished Airing,"May 8, 2006",Not Available,Unknown,Unknown,Unknown,Manga,Supernatural,Adult Cast,Unknown,25.0,PG-13 - Teens 13 or older,6.641,907.0,55952.0,9253,2718,6,2006.0
6043,41549,Majutsushi Orphen Hagure Tabi: Tennin no Isan,魔術士オーフェンはぐれ旅 天人の遺産,Sorcerous Stabber Orphen Celestial Artifacts,Unaired episode included in the 2nd volume of the Blu-ray/DVD box.,Special,1.0,Finished Airing,"May 8, 2020",Not Available,MediaNet Pictures,Funimation,Studio Deen,Light novel,"Action, Adventure, Drama, Fantasy",Martial Arts,Unknown,23.0,PG-13 - Teens 13 or older,6.071,3252.0,86832.0,6049,8703,5,2020.0
11213,51780,Digimon Ghost Game Recap,デジモンゴーストゲーム,Unknown,Recap of the first 24 episodes of Digimon Ghost Game.,Special,1.0,Finished Airing,"May 8, 2022",Not Available,Unknown,Unknown,Toei Animation,Other,"Action, Adventure, Comedy, Fantasy",Unknown,Unknown,23.0,PG-13 - Teens 13 or older,5.611,497.0,107252.0,11224,1310,2,2022.0
12214,51778,Build Divide: Code White Recap,ビルディバイド -#FFFFFF(コードホワイト)-,Unknown,Recap of the first five episodes of Build Divide: Code White.,Special,1.0,Finished Airing,"May 8, 2022",Not Available,Unknown,Unknown,LIDENFILMS,Mixed media,Fantasy,Strategy Game,Unknown,23.0,PG-13 - Teens 13 or older,5.771,211.0,100522.0,12228,904,6,2022.0
